"","rules","support","lift"
"1204","wife.age=0 => children=0,husband.edu=4,wife.edu=4","0.160896130346232","1.17163713250101"
"1205","contraceptive.method=3,media.expo=0,wife.age=0 => wife.religion=1,wife.working=1","0.160896130346232","1.15680628272251"
"1206","wife.religion=1,wife.working=1 => contraceptive.method=3,media.expo=0,wife.age=0","0.160896130346232","1.15680628272251"
"1207","contraceptive.method=3,wife.age=0,wife.religion=1 => media.expo=0,wife.working=1","0.160896130346232","1.13483756038255"
"1208","media.expo=0,wife.working=1 => contraceptive.method=3,wife.age=0,wife.religion=1","0.160896130346232","1.13483756038255"
"1209","contraceptive.method=3,wife.age=0,wife.working=1 => media.expo=0,wife.religion=1","0.160896130346232","1.12653926579926"
"1210","media.expo=0,wife.religion=1 => contraceptive.method=3,wife.age=0,wife.working=1","0.160896130346232","1.12653926579926"
"1211","contraceptive.method=3,media.expo=0,wife.age=0,wife.religion=1 => wife.working=1","0.160896130346232","1.10179328889562"
"1212","wife.working=1 => contraceptive.method=3,media.expo=0,wife.age=0,wife.religion=1","0.160896130346232","1.10179328889562"
"1213","wife.age=1,wife.edu=4 => stand.living=4","0.160217243720299","1.68287440455443"
"1214","stand.living=4 => wife.age=1,wife.edu=4","0.160217243720299","1.68287440455443"
"1215","stand.living=4,wife.age=1 => wife.edu=4","0.160217243720299","1.57304143607658"
"1216","wife.edu=4 => stand.living=4,wife.age=1","0.160217243720299","1.57304143607658"
"1217","stand.living=4,wife.edu=4 => wife.age=1","0.160217243720299","1.29955364152255"
"1218","wife.age=1 => stand.living=4,wife.edu=4","0.160217243720299","1.29955364152255"
"1219","wife.edu=3,wife.religion=1 => wife.age=0","0.160217243720299","1.24490760636012"
"1220","wife.age=0 => wife.edu=3,wife.religion=1","0.160217243720299","1.24490760636012"
"1221","wife.age=0,wife.religion=1 => wife.edu=3","0.160217243720299","1.20436529933481"
"1222","wife.edu=3 => wife.age=0,wife.religion=1","0.160217243720299","1.20436529933481"
"1223","children=0,husband.edu=4,media.expo=0 => wife.age=0,wife.edu=4","0.159538357094365","2.12625921375921"
"1224","wife.age=0,wife.edu=4 => children=0,husband.edu=4,media.expo=0","0.159538357094365","2.12625921375921"
"1225","media.expo=0,wife.age=0,wife.edu=4 => children=0,husband.edu=4","0.159538357094365","2.10004732090856"
"1226","children=0,husband.edu=4 => media.expo=0,wife.age=0,wife.edu=4","0.159538357094365","2.10004732090856"
"1227","stand.living=4,wife.edu=4 => husband.occu=1","0.159538357094365","2.05682250320863"
"1228","husband.occu=1 => stand.living=4,wife.edu=4","0.159538357094365","2.05682250320863"
"1229","husband.occu=1,stand.living=4 => wife.edu=4","0.159538357094365","2.04751539385192"
"1230","wife.edu=4 => husband.occu=1,stand.living=4","0.159538357094365","2.04751539385192"
"1231","husband.edu=4,media.expo=0,wife.age=0 => children=0,wife.edu=4","0.159538357094365","1.87377190275906"
"1232","children=0,wife.edu=4 => husband.edu=4,media.expo=0,wife.age=0","0.159538357094365","1.87377190275906"
"1233","children=0,media.expo=0,wife.edu=4 => husband.edu=4,wife.age=0","0.159538357094365","1.84493004663558"
"1234","husband.edu=4,wife.age=0 => children=0,media.expo=0,wife.edu=4","0.159538357094365","1.84493004663558"
"1235","media.expo=0,stand.living=4 => wife.age=1,wife.edu=4","0.159538357094365","1.72103394785514"
"1236","wife.age=1,wife.edu=4 => media.expo=0,stand.living=4","0.159538357094365","1.72103394785514"
"1237","media.expo=0,wife.age=1,wife.edu=4 => stand.living=4","0.159538357094365","1.6925570615502"
"1238","stand.living=4 => media.expo=0,wife.age=1,wife.edu=4","0.159538357094365","1.6925570615502"
"1239","husband.occu=1,wife.edu=4 => stand.living=4","0.159538357094365","1.62724939358041"
"1240","stand.living=4 => husband.occu=1,wife.edu=4","0.159538357094365","1.62724939358041"
"1241","media.expo=0,stand.living=4,wife.age=1 => wife.edu=4","0.159538357094365","1.61269357634036"
"1242","wife.edu=4 => media.expo=0,stand.living=4,wife.age=1","0.159538357094365","1.61269357634036"
"1243","children=0,wife.age=0,wife.edu=4 => husband.edu=4,media.expo=0","0.159538357094365","1.59241778109"
"1244","husband.edu=4,media.expo=0 => children=0,wife.age=0,wife.edu=4","0.159538357094365","1.59241778109"
"1245","media.expo=0,wife.edu=4 => stand.living=4,wife.age=1","0.159538357094365","1.58283529879786"
"1246","stand.living=4,wife.age=1 => media.expo=0,wife.edu=4","0.159538357094365","1.58283529879786"
"1247","children=0,media.expo=0,wife.age=0,wife.edu=4 => husband.edu=4","0.159538357094365","1.55888459061575"
"1248","husband.edu=4 => children=0,media.expo=0,wife.age=0,wife.edu=4","0.159538357094365","1.55888459061575"
"1249","husband.edu=4,wife.age=0,wife.edu=4 => children=0,media.expo=0","0.159538357094365","1.55407650175092"
"1250","children=0,media.expo=0 => husband.edu=4,wife.age=0,wife.edu=4","0.159538357094365","1.55407650175092"
"1251","children=0,husband.edu=4,media.expo=0,wife.age=0 => wife.edu=4","0.159538357094365","1.49980502599653"
"1252","wife.edu=4 => children=0,husband.edu=4,media.expo=0,wife.age=0","0.159538357094365","1.49980502599653"
"1253","husband.edu=4,media.expo=0,wife.age=0,wife.edu=4 => children=0","0.159538357094365","1.4891717717511"
"1254","children=0 => husband.edu=4,media.expo=0,wife.age=0,wife.edu=4","0.159538357094365","1.4891717717511"
"1255","children=0,contraceptive.method=3 => media.expo=0,wife.age=0","0.159538357094365","1.48572029460745"
"1256","media.expo=0,wife.age=0 => children=0,contraceptive.method=3","0.159538357094365","1.48572029460745"
"1257","children=0,contraceptive.method=3,media.expo=0 => wife.age=0","0.159538357094365","1.48424234628248"
"1258","wife.age=0 => children=0,contraceptive.method=3,media.expo=0","0.159538357094365","1.48424234628248"
"1259","children=0,husband.edu=4,wife.age=0 => media.expo=0,wife.edu=4","0.159538357094365","1.48221496195496"
"1260","media.expo=0,wife.edu=4 => children=0,husband.edu=4,wife.age=0","0.159538357094365","1.48221496195496"
"1261","media.expo=0,wife.age=1 => stand.living=4,wife.edu=4","0.159538357094365","1.44175982540026"
"1262","stand.living=4,wife.edu=4 => media.expo=0,wife.age=1","0.159538357094365","1.44175982540026"
"1263","children=0,stand.living=4,wife.working=1 => husband.edu=4","0.159538357094365","1.32317695492128"
"1264","husband.edu=4 => children=0,stand.living=4,wife.working=1","0.159538357094365","1.32317695492128"
"1265","media.expo=0,stand.living=4,wife.edu=4 => wife.age=1","0.159538357094365","1.30078688672439"
"1266","wife.age=1 => media.expo=0,stand.living=4,wife.edu=4","0.159538357094365","1.30078688672439"
"1267","children=0,husband.edu=4,wife.edu=4 => media.expo=0,wife.age=0","0.159538357094365","1.22124652488675"
"1268","media.expo=0,wife.age=0 => children=0,husband.edu=4,wife.edu=4","0.159538357094365","1.22124652488675"
"1269","children=0,media.expo=0 => contraceptive.method=3,wife.age=0","0.159538357094365","1.21971458773784"
"1270","contraceptive.method=3,wife.age=0 => children=0,media.expo=0","0.159538357094365","1.21971458773784"
"1271","contraceptive.method=3,media.expo=0,wife.age=0 => children=0","0.159538357094365","1.20641763787431"
"1272","children=0 => contraceptive.method=3,media.expo=0,wife.age=0","0.159538357094365","1.20641763787431"
"1273","children=0,stand.living=4 => husband.edu=4,wife.working=1","0.159538357094365","1.20353179238985"
"1274","husband.edu=4,wife.working=1 => children=0,stand.living=4","0.159538357094365","1.20353179238985"
"1275","children=0,husband.edu=4,media.expo=0,wife.edu=4 => wife.age=0","0.159538357094365","1.17404354904355"
"1276","wife.age=0 => children=0,husband.edu=4,media.expo=0,wife.edu=4","0.159538357094365","1.17404354904355"
"1277","children=0,husband.edu=4 => stand.living=4,wife.working=1","0.159538357094365","1.1657405536472"
"1278","stand.living=4,wife.working=1 => children=0,husband.edu=4","0.159538357094365","1.1657405536472"
"1279","children=0,husband.edu=4,wife.working=1 => stand.living=4","0.159538357094365","1.16338979632991"
"1280","stand.living=4 => children=0,husband.edu=4,wife.working=1","0.159538357094365","1.16338979632991"
"1281","children=0,wife.age=0 => contraceptive.method=3,media.expo=0","0.159538357094365","1.12698273167682"
"1282","contraceptive.method=3,media.expo=0 => children=0,wife.age=0","0.159538357094365","1.12698273167682"
"1283","children=0,media.expo=0,wife.age=0 => contraceptive.method=3","0.159538357094365","1.11968106613188"
"1284","contraceptive.method=3 => children=0,media.expo=0,wife.age=0","0.159538357094365","1.11968106613188"
"1285","media.expo=0,wife.working=0 => children=0","0.159538357094365","1.11470167710024"
"1286","children=0 => media.expo=0,wife.working=0","0.159538357094365","1.11470167710024"
"1287","husband.occu=1,media.expo=0 => stand.living=4,wife.edu=4","0.158859470468432","2.11101311873002"
"1288","stand.living=4,wife.edu=4 => husband.occu=1,media.expo=0","0.158859470468432","2.11101311873002"
"1289","husband.occu=1,media.expo=0,stand.living=4 => wife.edu=4","0.158859470468432","2.08142561247351"
"1290","wife.edu=4 => husband.occu=1,media.expo=0,stand.living=4","0.158859470468432","2.08142561247351"
"1291","husband.occu=1,stand.living=4 => media.expo=0,wife.edu=4","0.158859470468432","2.0602260569147"
"1292","media.expo=0,wife.edu=4 => husband.occu=1,stand.living=4","0.158859470468432","2.0602260569147"
"1293","media.expo=0,stand.living=4,wife.edu=4 => husband.occu=1","0.158859470468432","2.05873709862385"
"1294","husband.occu=1 => media.expo=0,stand.living=4,wife.edu=4","0.158859470468432","2.05873709862385"
"1295","husband.occu=1,wife.edu=4 => media.expo=0,stand.living=4","0.158859470468432","1.66411749369949"
"1296","media.expo=0,stand.living=4 => husband.occu=1,wife.edu=4","0.158859470468432","1.66411749369949"
"1297","husband.occu=1,media.expo=0,wife.edu=4 => stand.living=4","0.158859470468432","1.63610731373889"
"1298","stand.living=4 => husband.occu=1,media.expo=0,wife.edu=4","0.158859470468432","1.63610731373889"
"1299","contraceptive.method=3 => husband.occu=3","0.158859470468432","1.15303326810176"
"1300","husband.occu=3 => contraceptive.method=3","0.158859470468432","1.15303326810176"
"1301","contraceptive.method=3,husband.edu=4 => media.expo=0,wife.working=1","0.158180583842498","1.10467414254815"
"1302","media.expo=0,wife.working=1 => contraceptive.method=3,husband.edu=4","0.158180583842498","1.10467414254815"
"1303","media.expo=0,stand.living=4,wife.religion=1 => husband.occu=1","0.157501697216565","1.5308557912844"
"1304","husband.occu=1 => media.expo=0,stand.living=4,wife.religion=1","0.157501697216565","1.5308557912844"
"1305","husband.occu=1,media.expo=0 => stand.living=4,wife.religion=1","0.157501697216565","1.52719569909772"
"1306","stand.living=4,wife.religion=1 => husband.occu=1,media.expo=0","0.157501697216565","1.52719569909772"
"1307","husband.occu=1,media.expo=0,wife.religion=1 => stand.living=4","0.157501697216565","1.41935805422648"
"1308","stand.living=4 => husband.occu=1,media.expo=0,wife.religion=1","0.157501697216565","1.41935805422648"
"1309","husband.occu=1,wife.religion=1 => media.expo=0,stand.living=4","0.157501697216565","1.40966240966241"
"1310","media.expo=0,stand.living=4 => husband.occu=1,wife.religion=1","0.157501697216565","1.40966240966241"
"1311","husband.edu=4,husband.occu=1 => stand.living=4,wife.edu=4","0.156822810590631","2.20929915462231"
"1312","stand.living=4,wife.edu=4 => husband.edu=4,husband.occu=1","0.156822810590631","2.20929915462231"
"1313","husband.edu=4,wife.edu=4 => husband.occu=1,stand.living=4","0.156822810590631","2.13475582212407"
"1314","husband.occu=1,stand.living=4 => husband.edu=4,wife.edu=4","0.156822810590631","2.13475582212407"
"1315","husband.edu=4,husband.occu=1,stand.living=4 => wife.edu=4","0.156822810590631","2.11365796388439"
"1316","wife.edu=4 => husband.edu=4,husband.occu=1,stand.living=4","0.156822810590631","2.11365796388439"
"1317","husband.edu=4,stand.living=4 => husband.occu=1,wife.edu=4","0.156822810590631","2.10402547613159"
"1318","husband.occu=1,wife.edu=4 => husband.edu=4,stand.living=4","0.156822810590631","2.10402547613159"
"1319","husband.edu=4,stand.living=4,wife.edu=4 => husband.occu=1","0.156822810590631","2.08668375607124"
"1320","husband.occu=1 => husband.edu=4,stand.living=4,wife.edu=4","0.156822810590631","2.08668375607124"
"1321","husband.edu=4,husband.occu=1,wife.edu=4 => stand.living=4","0.156822810590631","1.63101811906816"
"1322","stand.living=4 => husband.edu=4,husband.occu=1,wife.edu=4","0.156822810590631","1.63101811906816"
"1323","husband.occu=1,stand.living=4,wife.edu=4 => husband.edu=4","0.156822810590631","1.61059806404279"
"1324","husband.edu=4 => husband.occu=1,stand.living=4,wife.edu=4","0.156822810590631","1.61059806404279"
"1325","children=0,stand.living=4,wife.working=1 => husband.edu=4,media.expo=0","0.156822810590631","1.33939136287951"
"1326","husband.edu=4,media.expo=0 => children=0,stand.living=4,wife.working=1","0.156822810590631","1.33939136287951"
"1327","children=0,media.expo=0,stand.living=4,wife.working=1 => husband.edu=4","0.156822810590631","1.32803700017563"
"1328","husband.edu=4 => children=0,media.expo=0,stand.living=4,wife.working=1","0.156822810590631","1.32803700017563"
"1329","husband.edu=4,media.expo=0,wife.working=1 => children=0,stand.living=4","0.156822810590631","1.21746862074394"
"1330","children=0,stand.living=4 => husband.edu=4,media.expo=0,wife.working=1","0.156822810590631","1.21746862074394"
"1331","children=0,media.expo=0,stand.living=4 => husband.edu=4,wife.working=1","0.156822810590631","1.2142535971223"
"1332","husband.edu=4,wife.working=1 => children=0,media.expo=0,stand.living=4","0.156822810590631","1.2142535971223"
"1333","media.expo=0,stand.living=4,wife.working=1 => children=0,husband.edu=4","0.156822810590631","1.17466547910021"
"1334","children=0,husband.edu=4 => media.expo=0,stand.living=4,wife.working=1","0.156822810590631","1.17466547910021"
"1335","children=0,husband.edu=4,wife.working=1 => media.expo=0,stand.living=4","0.156822810590631","1.17449518484001"
"1336","media.expo=0,stand.living=4 => children=0,husband.edu=4,wife.working=1","0.156822810590631","1.17449518484001"
"1337","children=0,husband.edu=4,media.expo=0 => stand.living=4,wife.working=1","0.156822810590631","1.1729971042471"
"1338","stand.living=4,wife.working=1 => children=0,husband.edu=4,media.expo=0","0.156822810590631","1.1729971042471"
"1339","children=0,husband.edu=4,media.expo=0,wife.working=1 => stand.living=4","0.156822810590631","1.16501294219154"
"1340","stand.living=4 => children=0,husband.edu=4,media.expo=0,wife.working=1","0.156822810590631","1.16501294219154"
"1341","children=0,wife.religion=1,wife.working=1 => husband.occu=3,media.expo=0","0.156822810590631","1.1463266729329"
"1342","husband.occu=3,media.expo=0 => children=0,wife.religion=1,wife.working=1","0.156822810590631","1.1463266729329"
"1343","contraceptive.method=1,media.expo=0,wife.working=1 => children=0,wife.religion=1","0.156822810590631","1.11683209263854"
"1344","children=0,wife.religion=1 => contraceptive.method=1,media.expo=0,wife.working=1","0.156822810590631","1.11683209263854"
"1345","children=0,media.expo=0,wife.religion=1,wife.working=1 => husband.occu=3","0.156822810590631","1.1057911670079"
"1346","husband.occu=3 => children=0,media.expo=0,wife.religion=1,wife.working=1","0.156822810590631","1.1057911670079"
"1347","stand.living=4,wife.edu=4 => husband.edu=4,husband.occu=1,media.expo=0","0.156143923964698","2.26209871267561"
"1348","husband.edu=4,husband.occu=1,media.expo=0 => stand.living=4,wife.edu=4","0.156143923964698","2.2620987126756"
"1349","media.expo=0,stand.living=4,wife.edu=4 => husband.edu=4,husband.occu=1","0.156143923964698","2.21119204260652"
"1350","husband.edu=4,husband.occu=1 => media.expo=0,stand.living=4,wife.edu=4","0.156143923964698","2.21119204260652"
"1351","husband.occu=1,media.expo=0,stand.living=4 => husband.edu=4,wife.edu=4","0.156143923964698","2.16995029719205"
"1352","husband.edu=4,wife.edu=4 => husband.occu=1,media.expo=0,stand.living=4","0.156143923964698","2.16995029719205"
"1353","husband.edu=4,media.expo=0,wife.edu=4 => husband.occu=1,stand.living=4","0.156143923964698","2.14921907710266"
"1354","husband.occu=1,stand.living=4 => husband.edu=4,media.expo=0,wife.edu=4","0.156143923964698","2.14921907710266"
"1355","husband.edu=4,husband.occu=1,media.expo=0,stand.living=4 => wife.edu=4","0.156143923964698","2.14291135877747"
"1356","wife.edu=4 => husband.edu=4,husband.occu=1,media.expo=0,stand.living=4","0.156143923964698","2.14291135877747"
"1357","husband.edu=4,stand.living=4,wife.edu=4 => husband.occu=1,media.expo=0","0.156143923964698","2.1415026358706"
"1358","husband.occu=1,media.expo=0 => husband.edu=4,stand.living=4,wife.edu=4","0.156143923964698","2.1415026358706"
"1359","husband.edu=4,media.expo=0,stand.living=4 => husband.occu=1,wife.edu=4","0.156143923964698","2.1359939474182"
"1360","husband.occu=1,wife.edu=4 => husband.edu=4,media.expo=0,stand.living=4","0.156143923964698","2.1359939474182"
"1361","husband.edu=4,husband.occu=1,stand.living=4 => media.expo=0,wife.edu=4","0.156143923964698","2.12662184810651"
"1362","media.expo=0,wife.edu=4 => husband.edu=4,husband.occu=1,stand.living=4","0.156143923964698","2.12662184810651"
"1363","husband.occu=1,media.expo=0,wife.edu=4 => husband.edu=4,stand.living=4","0.156143923964698","2.11532217782218"
"1364","husband.edu=4,stand.living=4 => husband.occu=1,media.expo=0,wife.edu=4","0.156143923964698","2.11532217782218"
"1365","husband.edu=4,media.expo=0,stand.living=4,wife.edu=4 => husband.occu=1","0.156143923964698","2.08882065699911"
"1366","husband.occu=1 => husband.edu=4,media.expo=0,stand.living=4,wife.edu=4","0.156143923964698","2.08882065699911"
"1367","husband.edu=4,husband.occu=1,wife.edu=4 => media.expo=0,stand.living=4","0.156143923964698","1.6678481760449"
"1368","media.expo=0,stand.living=4 => husband.edu=4,husband.occu=1,wife.edu=4","0.156143923964698","1.6678481760449"
"1369","husband.occu=1,stand.living=4,wife.edu=4 => husband.edu=4,media.expo=0","0.156143923964698","1.65138553776413"
"1370","husband.edu=4,media.expo=0 => husband.occu=1,stand.living=4,wife.edu=4","0.156143923964698","1.65138553776413"
"1371","husband.edu=4,husband.occu=1,media.expo=0,wife.edu=4 => stand.living=4","0.156143923964698","1.64008946206576"
"1372","stand.living=4 => husband.edu=4,husband.occu=1,media.expo=0,wife.edu=4","0.156143923964698","1.64008946206576"
"1373","husband.occu=1,media.expo=0,stand.living=4,wife.edu=4 => husband.edu=4","0.156143923964698","1.61047887966687"
"1374","husband.edu=4 => husband.occu=1,media.expo=0,stand.living=4,wife.edu=4","0.156143923964698","1.61047887966687"
"1375","husband.edu=3,wife.working=1 => media.expo=0,wife.religion=1","0.155465037338764","1.10494300314465"
"1376","media.expo=0,wife.religion=1 => husband.edu=3,wife.working=1","0.155465037338764","1.10494300314465"
"1377","stand.living=3,wife.religion=1 => wife.age=0","0.154786150712831","1.1154643284177"
"1378","wife.age=0 => stand.living=3,wife.religion=1","0.154786150712831","1.1154643284177"
"1379","wife.age=0,wife.religion=1 => stand.living=3","0.154786150712831","1.10684718413837"
"1380","stand.living=3 => wife.age=0,wife.religion=1","0.154786150712831","1.10684718413837"
"1381","children=1,husband.edu=4 => wife.age=1","0.154107264086897","1.64675029180149"
"1382","wife.age=1 => children=1,husband.edu=4","0.154107264086897","1.64675029180149"
"1383","husband.edu=4,wife.age=1 => children=1","0.154107264086897","1.39577141425948"
"1384","children=1 => husband.edu=4,wife.age=1","0.154107264086897","1.39577141425948"
"1385","media.expo=0,wife.age=0 => wife.edu=3,wife.religion=1","0.154107264086897","1.25875634326673"
"1386","wife.edu=3,wife.religion=1 => media.expo=0,wife.age=0","0.154107264086897","1.25875634326673"
"1387","media.expo=0,wife.edu=3,wife.religion=1 => wife.age=0","0.154107264086897","1.24979816102265"
"1388","wife.age=0 => media.expo=0,wife.edu=3,wife.religion=1","0.154107264086897","1.24979816102265"
"1389","stand.living=4,wife.age=0 => husband.edu=4","0.154107264086897","1.23566975487714"
"1390","husband.edu=4 => stand.living=4,wife.age=0","0.154107264086897","1.23566975487714"
"1391","media.expo=0,wife.age=0,wife.religion=1 => wife.edu=3","0.154107264086897","1.22453306965502"
"1392","wife.edu=3 => media.expo=0,wife.age=0,wife.religion=1","0.154107264086897","1.22453306965502"
"1393","media.expo=0,wife.edu=3 => wife.age=0,wife.religion=1","0.154107264086897","1.21162960923006"
"1394","wife.age=0,wife.religion=1 => media.expo=0,wife.edu=3","0.154107264086897","1.21162960923006"
"1395","media.expo=0,wife.edu=2 => wife.religion=1,wife.working=1","0.154107264086897","1.14420490709373"
"1396","wife.religion=1,wife.working=1 => media.expo=0,wife.edu=2","0.154107264086897","1.14420490709373"
"1397","media.expo=0,wife.religion=1,wife.working=1 => wife.edu=2","0.154107264086897","1.14151742125783"
"1398","wife.edu=2 => media.expo=0,wife.religion=1,wife.working=1","0.154107264086897","1.14151742125783"
"1399","media.expo=0,wife.religion=1 => wife.age=0,wife.edu=3","0.154107264086897","1.13379923502604"
"1400","wife.age=0,wife.edu=3 => media.expo=0,wife.religion=1","0.154107264086897","1.13379923502604"
"1401","media.expo=0,wife.religion=1 => wife.edu=2,wife.working=1","0.154107264086897","1.12066642535393"
"1402","wife.edu=2,wife.working=1 => media.expo=0,wife.religion=1","0.154107264086897","1.12066642535393"
"1403","media.expo=0,wife.edu=2,wife.working=1 => wife.religion=1","0.154107264086897","1.11190143655227"
"1404","wife.religion=1 => media.expo=0,wife.edu=2,wife.working=1","0.154107264086897","1.11190143655227"
"1405","husband.edu=4,stand.living=4 => wife.age=1,wife.edu=4","0.153428377460964","2.11982934284259"
"1406","wife.age=1,wife.edu=4 => husband.edu=4,stand.living=4","0.153428377460964","2.11982934284259"
"1407","husband.edu=4,wife.age=1 => stand.living=4,wife.edu=4","0.153428377460964","2.03403314106951"
"1408","stand.living=4,wife.edu=4 => husband.edu=4,wife.age=1","0.153428377460964","2.03403314106951"
"1409","husband.edu=4,stand.living=4,wife.age=1 => wife.edu=4","0.153428377460964","1.96909991068313"
"1410","wife.edu=4 => husband.edu=4,stand.living=4,wife.age=1","0.153428377460964","1.96909991068313"
"1411","husband.edu=4,wife.age=1,wife.edu=4 => stand.living=4","0.153428377460964","1.7076946752847"
"1412","stand.living=4 => husband.edu=4,wife.age=1,wife.edu=4","0.153428377460964","1.7076946752847"
"1413","husband.edu=4,wife.edu=4 => stand.living=4,wife.age=1","0.153428377460964","1.59776724005529"
"1414","stand.living=4,wife.age=1 => husband.edu=4,wife.edu=4","0.153428377460964","1.59776724005529"
"1415","stand.living=4,wife.age=1,wife.edu=4 => husband.edu=4","0.153428377460964","1.56905978394073"
"1416","husband.edu=4 => stand.living=4,wife.age=1,wife.edu=4","0.153428377460964","1.56905978394073"
"1417","husband.edu=4,stand.living=4,wife.edu=4 => wife.age=1","0.153428377460964","1.28441789939116"
"1418","wife.age=1 => husband.edu=4,stand.living=4,wife.edu=4","0.153428377460964","1.28441789939116"
"1419","children=1,husband.edu=4 => media.expo=0,wife.working=1","0.153428377460964","1.11171296327218"
"1420","media.expo=0,wife.working=1 => children=1,husband.edu=4","0.153428377460964","1.11171296327218"
"1421","husband.edu=4,media.expo=0,stand.living=4 => wife.age=1,wife.edu=4","0.152749490835031","2.15183093104792"
"1422","wife.age=1,wife.edu=4 => husband.edu=4,media.expo=0,stand.living=4","0.152749490835031","2.15183093104792"
"1423","media.expo=0,wife.age=1,wife.edu=4 => husband.edu=4,stand.living=4","0.152749490835031","2.13162464625675"
"1424","husband.edu=4,stand.living=4 => media.expo=0,wife.age=1,wife.edu=4","0.152749490835031","2.13162464625675"
"1425","husband.edu=4,media.expo=0,wife.age=1 => stand.living=4,wife.edu=4","0.152749490835031","2.09418046253001"
"1426","stand.living=4,wife.edu=4 => husband.edu=4,media.expo=0,wife.age=1","0.152749490835031","2.09418046253001"
"1427","media.expo=0,stand.living=4,wife.edu=4 => husband.edu=4,wife.age=1","0.152749490835031","2.03558004127359"
"1428","husband.edu=4,wife.age=1 => media.expo=0,stand.living=4,wife.edu=4","0.152749490835031","2.03558004127359"
"1429","husband.edu=4,media.expo=0,stand.living=4,wife.age=1 => wife.edu=4","0.152749490835031","2.00137078122452"
"1430","wife.edu=4 => husband.edu=4,media.expo=0,stand.living=4,wife.age=1","0.152749490835031","2.00137078122452"
"1431","husband.edu=4,stand.living=4,wife.age=1 => media.expo=0,wife.edu=4","0.152749490835031","1.98098659318721"
"1432","media.expo=0,wife.edu=4 => husband.edu=4,stand.living=4,wife.age=1","0.152749490835031","1.98098659318721"
"1433","husband.edu=4,wife.age=1,wife.edu=4 => media.expo=0,stand.living=4","0.152749490835031","1.74608819345661"
"1434","media.expo=0,stand.living=4 => husband.edu=4,wife.age=1,wife.edu=4","0.152749490835031","1.74608819345661"
"1435","husband.edu=4,media.expo=0,wife.age=1,wife.edu=4 => stand.living=4","0.152749490835031","1.71822508398656"
"1436","stand.living=4 => husband.edu=4,media.expo=0,wife.age=1,wife.edu=4","0.152749490835031","1.71822508398656"
"1437","media.expo=0,stand.living=4,wife.age=1 => husband.edu=4,wife.edu=4","0.152749490835031","1.63773422675522"
"1438","husband.edu=4,wife.edu=4 => media.expo=0,stand.living=4,wife.age=1","0.152749490835031","1.63773422675522"
"1439","stand.living=4,wife.age=1,wife.edu=4 => husband.edu=4,media.expo=0","0.152749490835031","1.60864057312598"
"1440","husband.edu=4,media.expo=0 => stand.living=4,wife.age=1,wife.edu=4","0.152749490835031","1.60864057312598"
"1441","husband.edu=4,media.expo=0,wife.edu=4 => stand.living=4,wife.age=1","0.152749490835031","1.60843759402875"
"1442","stand.living=4,wife.age=1 => husband.edu=4,media.expo=0,wife.edu=4","0.152749490835031","1.60843759402875"
"1443","media.expo=0,stand.living=4,wife.age=1,wife.edu=4 => husband.edu=4","0.152749490835031","1.56876434809363"
"1444","husband.edu=4 => media.expo=0,stand.living=4,wife.age=1,wife.edu=4","0.152749490835031","1.56876434809363"
"1445","husband.edu=4,stand.living=4,wife.edu=4 => media.expo=0,wife.age=1","0.152749490835031","1.42469952026411"
"1446","media.expo=0,wife.age=1 => husband.edu=4,stand.living=4,wife.edu=4","0.152749490835031","1.42469952026411"
"1447","husband.edu=4,media.expo=0,stand.living=4,wife.edu=4 => wife.age=1","0.152749490835031","1.28560955173858"
"1448","wife.age=1 => husband.edu=4,media.expo=0,stand.living=4,wife.edu=4","0.152749490835031","1.28560955173858"
"1449","media.expo=0,stand.living=3,wife.religion=1 => wife.age=0","0.152749490835031","1.1609394703657"
"1450","wife.age=0 => media.expo=0,stand.living=3,wife.religion=1","0.152749490835031","1.1609394703657"
"1451","media.expo=0,wife.religion=1 => stand.living=3,wife.age=0","0.152749490835031","1.16006174395161"
"1452","stand.living=3,wife.age=0 => media.expo=0,wife.religion=1","0.152749490835031","1.16006174395161"
"1453","media.expo=0,wife.age=0 => stand.living=3,wife.religion=1","0.152749490835031","1.15716171110149"
"1454","stand.living=3,wife.religion=1 => media.expo=0,wife.age=0","0.152749490835031","1.15716171110149"
"1455","media.expo=0,wife.age=0,wife.religion=1 => stand.living=3","0.152749490835031","1.15460588198407"
"1456","stand.living=3 => media.expo=0,wife.age=0,wife.religion=1","0.152749490835031","1.15460588198407"
"1457","media.expo=0,stand.living=3 => wife.age=0,wife.religion=1","0.152749490835031","1.151037036008"
"1458","wife.age=0,wife.religion=1 => media.expo=0,stand.living=3","0.152749490835031","1.151037036008"
"1459","husband.edu=4,stand.living=4,wife.religion=1 => husband.occu=1","0.152070604209097","1.96563803169308"
"1460","husband.occu=1 => husband.edu=4,stand.living=4,wife.religion=1","0.152070604209097","1.96563803169308"
"1461","husband.edu=4,stand.living=4 => husband.occu=1,wife.religion=1","0.152070604209097","1.74319526627219"
"1462","husband.occu=1,wife.religion=1 => husband.edu=4,stand.living=4","0.152070604209097","1.74319526627219"
"1463","husband.edu=4,wife.religion=1 => husband.occu=1,stand.living=4","0.152070604209097","1.57278776669781"
"1464","husband.occu=1,stand.living=4 => husband.edu=4,wife.religion=1","0.152070604209097","1.57278776669781"
"1465","husband.edu=4,husband.occu=1 => stand.living=4,wife.religion=1","0.152070604209097","1.5632275395483"
